Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
fatty acid desaturase [Thermonema lapsum],Thermonema lapsum,Thermonema lapsum,28195,29.1,29.1,80%,95,87.50,369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166920341.1?report=genbank&log$=prottop&blast_rank=622&RID=WY7SFBG3013"",""WP_166920341.1"")"
alkane 1-monooxygenase [Thermonema rossianum],Thermonema rossianum,Thermonema rossianum,55505,29.1,29.1,80%,95,87.50,369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038030204.1?report=genbank&log$=prottop&blast_rank=623&RID=WY7SFBG3013"",""WP_038030204.1"")"
NADH-quinone oxidoreductase subunit H [candidate division Zixibacteria bacterium 4484_95],candidate division Zixibacteria bacterium 4484_95,candidate division Zixibacteria bacterium 4484_95,1970781,29.1,29.1,90%,95,66.67,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OQX92102.1?report=genbank&log$=prottop&blast_rank=624&RID=WY7SFBG3013"",""OQX92102.1"")"
flippase-like domain-containing protein [Rhizobium smilacinae],Rhizobium smilacinae,Rhizobium smilacinae,1395944,29.1,29.1,90%,95,77.78,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139673637.1?report=genbank&log$=prottop&blast_rank=625&RID=WY7SFBG3013"",""WP_139673637.1"")"
DUF2232 domain-containing protein [Firmicutes bacterium],Firmicutes bacterium,Firmicutes bacterium,1879010,29.1,29.1,100%,95,72.73,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NMB38455.1?report=genbank&log$=prottop&blast_rank=626&RID=WY7SFBG3013"",""NMB38455.1"")"
phosphotransferase [Streptomyces sp. BA2],Streptomyces sp. BA2,Streptomyces sp. BA2,436595,29.1,29.1,80%,95,70.00,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160504862.1?report=genbank&log$=prottop&blast_rank=627&RID=WY7SFBG3013"",""WP_160504862.1"")"
"3'(2'),5'-bisphosphate nucleotidase CysQ [Botryobacter ruber]",Hymenobacteraceae bacterium SYSU D60016,Hymenobacteraceae bacterium SYSU D60016,2171629,29.1,29.1,80%,95,87.50,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114780649.1?report=genbank&log$=prottop&blast_rank=628&RID=WY7SFBG3013"",""WP_114780649.1"")"
hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,29.1,29.1,80%,97,66.67,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NNC97517.1?report=genbank&log$=prottop&blast_rank=629&RID=WY7SFBG3013"",""NNC97517.1"")"
hypothetical protein EOO88_60530 [Pedobacter sp.],Pedobacter sp.,Pedobacter sp.,1411316,29.1,29.1,90%,97,77.78,124,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZL98535.1?report=genbank&log$=prottop&blast_rank=630&RID=WY7SFBG3013"",""RZL98535.1"")"
hypothetical protein AUC31_15545 [Planococcus rifietoensis],Planococcus rifietoensis,Planococcus rifietoensis,200991,29.1,29.1,80%,98,66.67,98,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ALS76531.1?report=genbank&log$=prottop&blast_rank=631&RID=WY7SFBG3013"",""ALS76531.1"")"
hypothetical protein CW734_13085 [Planococcus sp. MB-3u-03],Planococcus sp. MB-3u-03,Planococcus sp. MB-3u-03,2058136,29.1,29.1,80%,98,66.67,98,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AUD14403.1?report=genbank&log$=prottop&blast_rank=632&RID=WY7SFBG3013"",""AUD14403.1"")"
hypothetical protein DFR62_0680 [Planococcus citreus],Planococcus citreus,Planococcus citreus,1373,29.1,29.1,80%,98,66.67,96,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLJ90536.1?report=genbank&log$=prottop&blast_rank=633&RID=WY7SFBG3013"",""RLJ90536.1"")"
hypothetical protein [Planococcus rifietoensis],Planococcus rifietoensis,Planococcus rifietoensis,200991,29.1,29.1,80%,98,66.67,95,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157073488.1?report=genbank&log$=prottop&blast_rank=634&RID=WY7SFBG3013"",""WP_157073488.1"")"
hypothetical protein [Planococcus maitriensis],Planococcus maitriensis,Planococcus maitriensis,221799,29.1,29.1,80%,98,66.67,95,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_112230862.1?report=genbank&log$=prottop&blast_rank=635&RID=WY7SFBG3013"",""WP_112230862.1"")"
hypothetical protein [Planococcus citreus],Planococcus citreus,Planococcus citreus,1373,29.1,29.1,80%,98,66.67,95,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135449573.1?report=genbank&log$=prottop&blast_rank=636&RID=WY7SFBG3013"",""WP_135449573.1"")"
MULTISPECIES: hypothetical protein [unclassified Planococcus],unclassified Planococcus,unclassified Planococcus,2662419,29.1,29.1,80%,98,66.67,95,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_145990605.1?report=genbank&log$=prottop&blast_rank=637&RID=WY7SFBG3013"",""WP_145990605.1"")"
hypothetical protein [Planococcus plakortidis],Planococcus plakortidis,Planococcus plakortidis,1038856,29.1,29.1,80%,98,66.67,95,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068869707.1?report=genbank&log$=prottop&blast_rank=638&RID=WY7SFBG3013"",""WP_068869707.1"")"
hypothetical protein DP119_03420 [Planococcus maitriensis],Planococcus maitriensis,Planococcus maitriensis,221799,29.1,29.1,80%,98,66.67,92,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RAZ69721.1?report=genbank&log$=prottop&blast_rank=639&RID=WY7SFBG3013"",""RAZ69721.1"")"
PREDICTED: pleiotropic drug resistance protein 1-like [Daucus carota subsp. sativus],Daucus carota subsp. sativus,Daucus carota subsp. sativus,79200,28.6,28.6,70%,133,85.71,1425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017233846.1?report=genbank&log$=prottop&blast_rank=640&RID=WY7SFBG3013"",""XP_017233846.1"")"
hypothetical protein DCAR_007544 [Daucus carota subsp. sativus],Daucus carota subsp. sativus,Daucus carota subsp. sativus,79200,28.6,28.6,70%,133,85.71,1264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KZN06707.1?report=genbank&log$=prottop&blast_rank=641&RID=WY7SFBG3013"",""KZN06707.1"")"
CHAT domain protein [Planctomycetes bacterium Pla52n],Planctomycetes bacterium Pla52n,Planctomycetes bacterium Pla52n,2528005,28.6,28.6,80%,133,87.50,1123,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TWT92724.1?report=genbank&log$=prottop&blast_rank=642&RID=WY7SFBG3013"",""TWT92724.1"")"
hypothetical protein [Bradyrhizobium sp. CNPSo 3426],Bradyrhizobium sp. CNPSo 3426,Bradyrhizobium sp. CNPSo 3426,2560054,28.6,28.6,70%,133,85.71,767,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135161647.1?report=genbank&log$=prottop&blast_rank=643&RID=WY7SFBG3013"",""WP_135161647.1"")"
hypothetical protein [Bradyrhizobium sp. AT1],Bradyrhizobium sp. AT1,Bradyrhizobium sp. AT1,574934,28.6,28.6,70%,133,85.71,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157095774.1?report=genbank&log$=prottop&blast_rank=644&RID=WY7SFBG3013"",""WP_157095774.1"")"
hypothetical protein [Bradyrhizobium sp. LVM 105],Bradyrhizobium sp. LVM 105,Bradyrhizobium sp. LVM 105,2341115,28.6,28.6,70%,133,85.71,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126255415.1?report=genbank&log$=prottop&blast_rank=645&RID=WY7SFBG3013"",""WP_126255415.1"")"
hypothetical protein D6B98_02870 [Bradyrhizobium sp. LVM 105],Bradyrhizobium sp. LVM 105,Bradyrhizobium sp. LVM 105,2341115,28.6,28.6,70%,133,85.71,721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RTE94747.1?report=genbank&log$=prottop&blast_rank=646&RID=WY7SFBG3013"",""RTE94747.1"")"
hypothetical protein [Salmonella enterica],Salmonella enterica,Salmonella enterica,28901,28.6,28.6,70%,133,85.71,713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EAB4191244.1?report=genbank&log$=prottop&blast_rank=647&RID=WY7SFBG3013"",""EAB4191244.1"")"
hypothetical protein [Desulforhopalus sp.],Desulforhopalus sp.,Desulforhopalus sp.,2099376,28.6,28.6,80%,133,87.50,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NOR24899.1?report=genbank&log$=prottop&blast_rank=648&RID=WY7SFBG3013"",""NOR24899.1"")"
hypothetical protein [Actinobacteria bacterium],Actinobacteria bacterium,Actinobacteria bacterium,1883427,28.6,28.6,70%,133,85.71,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3433904.1?report=genbank&log$=prottop&blast_rank=649&RID=WY7SFBG3013"",""MBA3433904.1"")"
hypothetical protein [Bradyrhizobium sp. 1(2017)],Bradyrhizobium sp. 1(2017),Bradyrhizobium sp. 1(2017),1404888,28.6,28.6,70%,133,85.71,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166817125.1?report=genbank&log$=prottop&blast_rank=650&RID=WY7SFBG3013"",""WP_166817125.1"")"
sorbosone dehydrogenase family protein [Myxococcaceae bacterium],Myxococcaceae bacterium,Myxococcaceae bacterium,2484252,28.6,28.6,80%,133,87.50,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RPH68821.1?report=genbank&log$=prottop&blast_rank=651&RID=WY7SFBG3013"",""RPH68821.1"")"
hypothetical protein [Bradyrhizobium nitroreducens],Bradyrhizobium sp. TSA1,Bradyrhizobium sp. TSA1,709803,28.6,28.6,70%,134,85.71,572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174719213.1?report=genbank&log$=prottop&blast_rank=652&RID=WY7SFBG3013"",""WP_174719213.1"")"
drug resistance protein [Ophiocordyceps camponoti-floridani],Ophiocordyceps camponoti-floridani,Ophiocordyceps camponoti-floridani,2030778,28.6,28.6,80%,134,75.00,564,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4595372.1?report=genbank&log$=prottop&blast_rank=653&RID=WY7SFBG3013"",""KAF4595372.1"")"
hypothetical protein [Actinobacteria bacterium],Actinobacteria bacterium,Actinobacteria bacterium,1883427,28.6,28.6,70%,134,85.71,519,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA2643700.1?report=genbank&log$=prottop&blast_rank=654&RID=WY7SFBG3013"",""MBA2643700.1"")"
hypothetical protein [Candidatus Sulfotelmatomonas gaucii],Candidatus Sulfotelmatomonas gaucii,Candidatus Sulfotelmatomonas gaucii,2043161,28.6,28.6,90%,134,77.78,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165796910.1?report=genbank&log$=prottop&blast_rank=655&RID=WY7SFBG3013"",""WP_165796910.1"")"
drug resistance protein [Rutstroemia sp. NJR-2017a BBW],Rutstroemia sp. NJR-2017a BBW,Rutstroemia sp. NJR-2017a BBW,2070414,28.6,28.6,80%,134,75.00,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PQE15743.1?report=genbank&log$=prottop&blast_rank=656&RID=WY7SFBG3013"",""PQE15743.1"")"
drug resistance protein [Rutstroemia sp. NJR-2017a WRK4],Rutstroemia sp. NJR-2017a WRK4,Rutstroemia sp. NJR-2017a WRK4,2070412,28.6,28.6,80%,134,75.00,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PQE33613.1?report=genbank&log$=prottop&blast_rank=657&RID=WY7SFBG3013"",""PQE33613.1"")"
conserved membrane hypothetical protein [Candidatus Sulfotelmatomonas gaucii],Candidatus Sulfotelmatomonas gaucii,Candidatus Sulfotelmatomonas gaucii,2043161,28.6,28.6,90%,134,77.78,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SPE19331.1?report=genbank&log$=prottop&blast_rank=658&RID=WY7SFBG3013"",""SPE19331.1"")"
SH3 domain-containing protein [Pseudomonas sp. SWRI126],Pseudomonas sp. SWRI126,Pseudomonas sp. SWRI126,2745514,28.6,28.6,80%,134,70.00,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186606014.1?report=genbank&log$=prottop&blast_rank=659&RID=WY7SFBG3013"",""WP_186606014.1"")"
MULTISPECIES: SH3 domain-containing protein [Pseudomonas],Pseudomonas,Pseudomonas,286,28.6,28.6,80%,134,70.00,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019820684.1?report=genbank&log$=prottop&blast_rank=660&RID=WY7SFBG3013"",""WP_019820684.1"")"
sodium-dependent transporter [Ruthenibacterium lactatiformans],Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,1550024,28.6,28.6,90%,134,77.78,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055080361.1?report=genbank&log$=prottop&blast_rank=661&RID=WY7SFBG3013"",""WP_055080361.1"")"
sodium-dependent transporter [Ruthenibacterium lactatiformans],Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,1550024,28.6,28.6,90%,134,77.78,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134106863.1?report=genbank&log$=prottop&blast_rank=662&RID=WY7SFBG3013"",""WP_134106863.1"")"
MULTISPECIES: sodium-dependent transporter [Ruminococcaceae],Ruminococcaceae,Ruminococcaceae,541000,28.6,28.6,90%,134,77.78,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009323003.1?report=genbank&log$=prottop&blast_rank=663&RID=WY7SFBG3013"",""WP_009323003.1"")"
MULTISPECIES: sodium-dependent transporter [Ruminococcaceae],Ruminococcaceae,Ruminococcaceae,541000,28.6,28.6,90%,134,77.78,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050005361.1?report=genbank&log$=prottop&blast_rank=664&RID=WY7SFBG3013"",""WP_050005361.1"")"
hypothetical protein CDD80_1321 [Ophiocordyceps camponoti-rufipedis],Ophiocordyceps camponoti-rufipedis,Ophiocordyceps camponoti-rufipedis,2004952,28.6,28.6,80%,134,75.00,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PHH76683.1?report=genbank&log$=prottop&blast_rank=665&RID=WY7SFBG3013"",""PHH76683.1"")"
MFS transporter [Pseudoglutamicibacter albus],Pseudoglutamicibacter albus,Pseudoglutamicibacter albus,98671,28.6,28.6,80%,134,75.00,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101629420.1?report=genbank&log$=prottop&blast_rank=666&RID=WY7SFBG3013"",""WP_101629420.1"")"
MFS transporter [Pseudoglutamicibacter albus],Pseudoglutamicibacter albus,Pseudoglutamicibacter albus,98671,28.6,28.6,80%,134,75.00,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084590272.1?report=genbank&log$=prottop&blast_rank=667&RID=WY7SFBG3013"",""WP_084590272.1"")"
Gfo/Idh/MocA family oxidoreductase [Clostridiales bacterium],Clostridiales bacterium,Clostridiales bacterium,1898207,28.6,28.6,80%,134,87.50,385,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLE13740.1?report=genbank&log$=prottop&blast_rank=668&RID=WY7SFBG3013"",""NLE13740.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus fascians],Rhodococcus fascians,Rhodococcus fascians,1828,28.6,28.6,80%,134,61.54,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037164505.1?report=genbank&log$=prottop&blast_rank=669&RID=WY7SFBG3013"",""WP_037164505.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [unclassified Rhodococcus],unclassified Rhodococcus,unclassified Rhodococcus,192944,28.6,28.6,80%,134,61.54,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019662803.1?report=genbank&log$=prottop&blast_rank=670&RID=WY7SFBG3013"",""WP_019662803.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [Rhodococcus],Rhodococcus,Rhodococcus,1827,28.6,28.6,80%,134,61.54,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037107997.1?report=genbank&log$=prottop&blast_rank=671&RID=WY7SFBG3013"",""WP_037107997.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. 14-2470-1b],Rhodococcus sp. 14-2470-1b,Rhodococcus sp. 14-2470-1b,2023149,28.6,28.6,80%,134,61.54,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094720405.1?report=genbank&log$=prottop&blast_rank=672&RID=WY7SFBG3013"",""WP_094720405.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. 06-1059B-a],Rhodococcus sp. 06-1059B-a,Rhodococcus sp. 06-1059B-a,2022496,28.6,28.6,80%,134,61.54,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094627913.1?report=genbank&log$=prottop&blast_rank=673&RID=WY7SFBG3013"",""WP_094627913.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. 14-2470-1a],Rhodococcus sp. 14-2470-1a,Rhodococcus sp. 14-2470-1a,2023150,28.6,28.6,80%,134,61.54,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094655224.1?report=genbank&log$=prottop&blast_rank=674&RID=WY7SFBG3013"",""WP_094655224.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. BS-15],Rhodococcus sp. BS-15,Rhodococcus sp. BS-15,1304954,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128645554.1?report=genbank&log$=prottop&blast_rank=675&RID=WY7SFBG3013"",""WP_128645554.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus fascians],Rhodococcus fascians,Rhodococcus fascians,1828,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032404439.1?report=genbank&log$=prottop&blast_rank=676&RID=WY7SFBG3013"",""WP_032404439.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. 06-418-5],Rhodococcus sp. 06-418-5,Rhodococcus sp. 06-418-5,2022507,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094659036.1?report=genbank&log$=prottop&blast_rank=677&RID=WY7SFBG3013"",""WP_094659036.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [unclassified Rhodococcus],unclassified Rhodococcus,unclassified Rhodococcus,192944,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094631983.1?report=genbank&log$=prottop&blast_rank=678&RID=WY7SFBG3013"",""WP_094631983.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [unclassified Rhodococcus],unclassified Rhodococcus,unclassified Rhodococcus,192944,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094634073.1?report=genbank&log$=prottop&blast_rank=679&RID=WY7SFBG3013"",""WP_094634073.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus fascians],Rhodococcus fascians,Rhodococcus fascians,1828,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032379875.1?report=genbank&log$=prottop&blast_rank=680&RID=WY7SFBG3013"",""WP_032379875.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [unclassified Rhodococcus],unclassified Rhodococcus,unclassified Rhodococcus,192944,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094618127.1?report=genbank&log$=prottop&blast_rank=681&RID=WY7SFBG3013"",""WP_094618127.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. 05-2254-6],Rhodococcus sp. 05-2254-6,Rhodococcus sp. 05-2254-6,2022489,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094668613.1?report=genbank&log$=prottop&blast_rank=682&RID=WY7SFBG3013"",""WP_094668613.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus fascians],Rhodococcus fascians,Rhodococcus fascians,1828,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037154855.1?report=genbank&log$=prottop&blast_rank=683&RID=WY7SFBG3013"",""WP_037154855.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. 1R11],Rhodococcus sp. 1R11,Rhodococcus sp. 1R11,2559614,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135044654.1?report=genbank&log$=prottop&blast_rank=684&RID=WY7SFBG3013"",""WP_135044654.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. Leaf278],Rhodococcus sp. Leaf278,Rhodococcus sp. Leaf278,1736319,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057477017.1?report=genbank&log$=prottop&blast_rank=685&RID=WY7SFBG3013"",""WP_057477017.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [unclassified Rhodococcus],unclassified Rhodococcus,unclassified Rhodococcus,192944,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068284223.1?report=genbank&log$=prottop&blast_rank=686&RID=WY7SFBG3013"",""WP_068284223.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [unclassified Rhodococcus],unclassified Rhodococcus,unclassified Rhodococcus,192944,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094638837.1?report=genbank&log$=prottop&blast_rank=687&RID=WY7SFBG3013"",""WP_094638837.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [unclassified Rhodococcus],unclassified Rhodococcus,unclassified Rhodococcus,192944,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094703667.1?report=genbank&log$=prottop&blast_rank=688&RID=WY7SFBG3013"",""WP_094703667.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [Rhodococcus],Rhodococcus,Rhodococcus,1827,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037187516.1?report=genbank&log$=prottop&blast_rank=689&RID=WY7SFBG3013"",""WP_037187516.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. 14-1411-2a],Rhodococcus sp. 14-1411-2a,Rhodococcus sp. 14-1411-2a,2023151,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094687545.1?report=genbank&log$=prottop&blast_rank=690&RID=WY7SFBG3013"",""WP_094687545.1"")"
MULTISPECIES: carbon-nitrogen hydrolase family protein [unclassified Rhodococcus],unclassified Rhodococcus,unclassified Rhodococcus,192944,28.6,28.6,80%,134,61.54,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094646531.1?report=genbank&log$=prottop&blast_rank=691&RID=WY7SFBG3013"",""WP_094646531.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus fascians],Rhodococcus fascians,Rhodococcus fascians,1828,28.6,28.6,80%,134,61.54,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037175726.1?report=genbank&log$=prottop&blast_rank=692&RID=WY7SFBG3013"",""WP_037175726.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. 02-925g],Rhodococcus sp. 02-925g,Rhodococcus sp. 02-925g,2022503,28.6,28.6,80%,134,61.54,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094717029.1?report=genbank&log$=prottop&blast_rank=693&RID=WY7SFBG3013"",""WP_094717029.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. 06-462-5],Rhodococcus sp. 06-462-5,Rhodococcus sp. 06-462-5,2022484,28.6,28.6,80%,134,61.54,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094614881.1?report=genbank&log$=prottop&blast_rank=694&RID=WY7SFBG3013"",""WP_094614881.1"")"
carbon-nitrogen hydrolase family protein [Rhodococcus sp. OK269],Rhodococcus sp. OK269,Rhodococcus sp. OK269,2135728,28.6,28.6,80%,134,61.54,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115962844.1?report=genbank&log$=prottop&blast_rank=695&RID=WY7SFBG3013"",""WP_115962844.1"")"
